"","LOF","Mahalanobis","kMeans","ChiSq","BoxPlot","MAD","threeSigma"
"2254",1,0,0,NA,1,1,1
"2255",0,0,0,NA,0,0,0
"2256",0,0,1,NA,0,1,0
"2257",0,0,0,NA,0,1,0
"2258",0,0,0,NA,0,1,0
"2259",0,0,0,NA,0,1,0
"2260",0,1,1,NA,1,1,1
"2261",0,0,0,NA,0,1,0
"2262",0,0,1,NA,0,1,0
"2263",0,0,1,NA,1,1,0
"2264",1,1,0,NA,1,1,1
"2265",0,0,0,NA,0,1,1
"2266",0,0,0,NA,0,1,1
"2267",0,0,0,NA,0,1,0
"2268",1,1,0,NA,1,1,1
"2269",0,0,0,NA,1,1,0
"2270",0,0,1,NA,0,1,1
"2271",0,1,0,NA,0,1,1
"2272",1,0,0,NA,1,1,1
"2273",0,0,0,NA,0,1,1
"2274",0,0,0,NA,0,0,0
"2275",0,0,0,NA,0,1,1
"2276",1,0,0,NA,0,1,1
"2277",1,0,1,NA,1,1,0
"2278",0,0,1,NA,0,1,1
"2279",0,1,0,NA,0,1,1
"2280",0,0,0,NA,0,1,0
"2281",0,0,0,NA,0,0,0
"2282",0,0,0,NA,0,1,0
"2283",0,0,0,NA,0,1,0
"2284",0,0,1,NA,0,1,0
"2285",1,1,0,NA,1,1,1
"2286",1,0,1,NA,0,1,0
"2287",1,1,0,NA,1,1,1
"2288",0,0,1,NA,0,1,1
"2289",0,0,0,NA,1,1,0
"2290",0,0,0,NA,1,1,0
"2291",0,0,1,NA,1,1,1
"2292",1,1,1,NA,1,1,1
"2293",0,0,1,NA,1,1,0
"2294",0,1,0,NA,0,1,1
"2295",1,1,1,NA,1,1,1
"2296",1,0,1,NA,1,1,1
"2297",0,1,1,NA,0,1,1
"2298",1,0,0,NA,1,1,0
"2299",0,0,0,NA,1,1,0
"2300",1,1,0,NA,0,1,1
"2301",1,0,0,NA,1,1,0
"2302",1,1,0,NA,1,1,1
"2303",1,1,0,NA,1,1,1
"2304",0,1,0,NA,0,1,1
"2305",1,0,0,NA,0,1,0
"2306",1,0,0,NA,0,1,0
"2307",1,1,0,NA,1,1,1
"2308",0,0,1,NA,0,1,0
"2309",0,0,0,NA,0,1,0
"2310",0,0,0,NA,1,1,1
"2311",0,0,1,NA,0,1,0
"2312",1,0,0,NA,1,1,1
"2313",1,0,0,NA,1,1,0
"2314",0,0,1,NA,1,1,0
"2315",0,0,0,NA,1,1,1
"2316",1,0,0,NA,1,1,1
"2317",1,0,1,NA,1,1,0
"2318",1,1,0,NA,0,1,1
"2319",1,0,0,NA,1,1,1
"2320",0,0,0,NA,0,1,0
"2321",0,0,0,NA,1,1,1
"2322",0,0,0,NA,0,1,0
"2323",0,0,1,NA,1,1,0
"2324",1,1,0,NA,1,1,1
"2325",0,0,0,NA,0,1,0
"2326",0,0,0,NA,1,1,0
"2327",0,0,0,NA,0,1,0
"2328",1,1,0,NA,1,1,1
"2329",0,1,0,NA,0,1,1
"2330",1,0,1,NA,0,1,1
"2331",0,0,0,NA,1,1,0
"2332",0,0,0,NA,0,1,0
"2333",0,0,1,NA,1,1,0
"2334",0,1,1,NA,0,1,1
"2335",0,1,1,NA,0,1,1
"2336",0,0,0,NA,0,1,1
"2337",0,0,0,NA,0,1,0
"2338",0,0,0,NA,0,1,0
"2339",0,0,0,NA,0,1,0
"2340",0,0,0,NA,1,1,0
"2341",0,1,0,NA,0,1,1
"2342",0,1,0,NA,1,1,1
"2343",0,0,1,NA,1,1,0
"2344",1,1,0,NA,1,1,1
"2345",0,0,0,NA,1,1,1
"2346",0,1,1,NA,1,1,1
"2347",1,0,1,NA,1,1,0
"2348",0,0,0,NA,0,1,0
"2349",1,0,0,NA,1,1,1
"2350",1,1,0,NA,1,1,1
"2351",0,1,0,NA,1,1,0
"2352",0,0,0,NA,1,1,1
"2353",1,0,0,NA,1,1,1
"2354",1,1,0,NA,1,1,1
"2355",0,0,0,NA,1,1,1
"2356",1,1,0,NA,0,1,1
"2357",1,0,0,NA,0,1,1
"2358",1,0,0,NA,1,1,1
"2359",1,1,0,NA,0,1,1
"2360",0,0,0,NA,0,1,0
"2361",0,0,1,NA,1,1,0
"2362",0,0,0,NA,1,1,1
"2363",0,0,0,NA,1,1,1
"2364",0,0,1,NA,1,1,1
"2365",0,0,0,NA,0,1,0
"2366",1,1,0,NA,1,1,1
"2367",1,1,0,NA,1,1,1
"2368",1,0,0,NA,1,1,0
"2369",0,0,0,NA,1,1,0
"2370",1,1,0,NA,1,1,1
"2371",1,1,1,NA,1,1,1
"2372",1,0,0,NA,0,1,1
"2373",0,1,0,NA,1,1,1
"2374",0,0,0,NA,1,1,0
"2375",0,0,1,NA,1,1,0
"2376",1,0,1,NA,0,1,0
"2377",0,0,0,NA,1,1,1
"2378",1,1,0,NA,1,1,1
"2379",0,0,0,NA,1,1,0
"2380",0,0,1,NA,1,1,0
"2381",0,0,0,NA,1,1,1
"2382",0,1,0,NA,1,1,1
"2383",0,1,0,NA,1,1,1
"2384",0,0,0,NA,0,1,0
"2385",1,0,0,NA,0,1,0
"2386",0,0,0,NA,1,1,0
"2387",1,1,0,NA,1,1,1
"2388",0,0,0,NA,1,1,0
"2389",1,0,0,NA,0,1,0
"2390",0,0,0,NA,0,1,1
"2391",0,0,0,NA,0,1,0
"2392",0,0,1,NA,1,1,1
"2393",1,0,1,NA,1,1,0
"2394",0,0,1,NA,0,1,0
"2395",1,1,0,NA,1,1,1
"2396",0,0,0,NA,0,1,0
"2397",1,1,0,NA,1,1,1
"2398",0,0,0,NA,0,1,1
"2399",0,1,0,NA,0,1,1
"2400",1,1,0,NA,1,1,1
"2401",0,0,0,NA,1,1,1
"2402",0,0,1,NA,0,1,0
"2403",0,0,0,NA,1,1,1
"2404",0,0,0,NA,1,1,0
"2405",1,0,0,NA,1,1,0
"2406",0,0,0,NA,0,1,0
"2407",0,0,0,NA,0,1,1
"2408",1,1,0,NA,0,1,1
"2409",0,0,0,NA,1,1,0
"2410",0,1,0,NA,1,1,1
"2411",0,0,0,NA,0,1,0
"2412",0,0,0,NA,0,1,0
"2413",0,0,0,NA,1,1,1
"2414",0,0,0,NA,0,1,0
"2415",1,0,1,NA,1,1,0
"2416",1,1,0,NA,0,1,1
"2417",0,0,0,NA,1,1,1
"2418",1,0,0,NA,1,1,1
"2419",0,0,1,NA,1,1,1
"2420",0,0,0,NA,1,1,0
"2421",0,0,0,NA,0,1,0
"2422",0,0,0,NA,1,1,0
"2423",1,0,0,NA,1,1,1
"2424",1,0,1,NA,1,1,0
"2425",0,0,0,NA,1,1,0
"2426",0,1,0,NA,1,1,1
"2427",0,1,0,NA,1,1,1
"2428",1,1,0,NA,1,1,1
"2429",0,0,0,NA,1,1,0
"2430",1,1,0,NA,0,1,1
"2431",1,0,0,NA,0,0,0
"2432",0,0,0,NA,1,1,0
"2433",0,1,1,NA,1,1,1
"2434",1,1,0,NA,1,1,1
"2435",0,0,0,NA,0,1,0
"2436",1,1,0,NA,1,1,1
"2437",1,0,0,NA,1,1,1
"2438",0,0,0,NA,0,1,0
"2439",0,0,0,NA,1,1,0
"2440",0,0,0,NA,0,1,0
"2441",0,0,1,NA,0,1,1
"2442",0,1,0,NA,0,1,1
"2443",1,0,0,NA,1,1,0
"2444",0,0,0,NA,1,1,0
"2445",1,1,0,NA,1,1,1
"2446",0,0,1,NA,1,1,1
"2447",0,0,1,NA,1,1,0
"2448",0,0,0,NA,0,1,0
"2449",0,0,1,NA,1,1,0
"2450",0,0,0,NA,1,1,1
"2451",0,0,1,NA,1,1,0
"2452",1,1,0,NA,1,1,1
"2453",1,1,0,NA,0,1,1
"2454",1,0,0,NA,1,1,0
"2455",0,0,1,NA,1,1,1
"2456",1,1,0,NA,1,1,1
"2457",0,0,0,NA,0,1,1
"2458",0,0,0,NA,0,1,0
"2459",0,1,0,NA,1,1,1
"2460",1,1,0,NA,1,1,1
"2461",1,1,0,NA,1,1,1
"2462",1,0,1,NA,1,1,0
"2463",0,1,1,NA,0,1,1
"2464",0,0,0,NA,1,1,0
"2465",0,0,1,NA,1,1,0
"2466",0,0,1,NA,1,1,0
"2467",1,1,0,NA,0,1,1
"2468",1,1,0,NA,1,1,1
"2469",1,1,0,NA,1,1,1
"2470",0,0,1,NA,1,1,0
"2471",1,1,0,NA,1,1,1
"2472",1,0,0,NA,0,1,1
"2473",1,0,0,NA,0,1,1
"2474",1,1,0,NA,0,1,1
"2475",1,0,0,NA,0,1,1
"2476",0,1,0,NA,1,1,1
"2477",1,0,0,NA,0,1,1
"2478",1,1,0,NA,1,1,1
"2479",0,0,1,NA,1,1,0
"2480",0,0,0,NA,1,1,0
"2481",0,0,1,NA,1,1,1
"2482",1,1,0,NA,0,1,1
"2483",0,0,1,NA,1,1,0
"2484",0,1,0,NA,0,1,1
"2485",0,0,1,NA,0,1,1
"2486",0,1,0,NA,0,1,1
"2487",0,0,0,NA,0,1,0
"2488",0,0,0,NA,0,0,0
"2489",0,0,0,NA,0,1,0
"2490",0,0,0,NA,0,1,0
"2491",0,1,0,NA,0,1,1
"2492",0,0,1,NA,0,1,0
"2493",1,1,0,NA,0,1,1
"2494",1,1,0,NA,0,1,1
"2495",1,0,0,NA,0,1,1
"2496",0,0,0,NA,0,1,0
"2497",0,0,0,NA,1,1,0
"2498",0,0,1,NA,0,1,0
"2499",1,1,0,NA,1,1,1
"2500",1,1,0,NA,0,1,1
"2501",1,0,0,NA,0,1,1
"2502",0,0,1,NA,0,1,0
"2503",1,0,0,NA,0,1,0
"2504",1,0,1,NA,1,1,0
"2505",0,0,0,NA,0,1,0
"2506",0,0,1,NA,0,1,0
"2507",0,0,0,NA,0,1,0
"2508",0,1,0,NA,0,1,1
"2509",1,0,1,NA,0,1,1
"2510",0,0,0,NA,1,1,0
"2511",1,1,0,NA,1,1,1
"2512",1,1,0,NA,1,1,1
"2513",0,0,0,NA,0,1,0
"2514",1,0,0,NA,1,1,1
"2515",0,0,0,NA,1,1,0
"2516",1,1,0,NA,1,1,1
"2517",0,0,0,NA,1,1,0
"2518",1,1,0,NA,1,1,1
"2519",0,0,1,NA,1,1,0
"2520",0,1,0,NA,0,1,1
"2521",0,0,1,NA,0,1,0
"2522",1,0,0,NA,0,1,1
"2523",0,0,0,NA,0,1,0
"2524",0,0,0,NA,1,1,1
"2525",0,0,0,NA,1,1,1
"2526",1,0,0,NA,1,1,1
"2527",1,0,0,NA,1,1,1
"2528",0,0,1,NA,0,1,1
"2529",1,0,0,NA,1,1,0
"2530",1,1,0,NA,0,1,1
"2531",0,0,1,NA,0,1,0
"2532",1,0,0,NA,1,1,0
"2533",0,0,0,NA,0,1,0
"2534",0,0,0,NA,0,1,0
"2535",0,0,0,NA,1,1,0
"2536",1,1,0,NA,1,1,1
"2537",1,1,1,NA,1,1,1
"2538",0,0,0,NA,0,1,0
"2539",0,0,0,NA,1,1,0
"2540",0,0,0,NA,0,1,0
"2541",1,0,0,NA,0,1,0
"2542",1,1,0,NA,0,1,1
"2543",0,0,0,NA,0,1,0
"2544",0,1,0,NA,1,1,1
"2545",0,0,0,NA,0,1,0
"2546",0,0,1,NA,0,1,0
"2547",0,0,0,NA,0,1,0
"2548",0,0,0,NA,0,1,0
"2549",0,0,0,NA,0,1,0
"2550",0,1,0,NA,1,1,1
"2551",0,0,0,NA,0,1,0
"2552",1,1,0,NA,1,1,1
"2553",0,0,0,NA,0,1,0
"2554",1,0,0,NA,0,1,0
"2555",1,1,0,NA,1,1,1
"2556",0,0,0,NA,0,1,0
"2557",1,1,0,NA,1,1,1
"2558",0,1,1,NA,0,1,1
"2559",1,0,0,NA,1,1,1
"2560",1,1,0,NA,1,1,1
"2561",1,1,0,NA,1,1,1
"2562",1,1,0,NA,1,1,1
"2563",1,1,0,NA,1,1,1
"2564",1,1,0,NA,1,1,1
"2565",1,1,0,NA,1,1,1
"2566",1,0,0,NA,0,1,0
"2567",1,0,0,NA,0,1,0
"2568",0,1,0,NA,1,1,1
"2569",0,0,1,NA,0,1,1
"2570",0,0,0,NA,1,1,1
"2571",0,0,0,NA,0,1,0
"2572",1,1,0,NA,1,1,1
"2573",0,1,0,NA,1,1,1
"2574",0,0,1,NA,0,1,0
"2575",0,1,0,NA,0,1,1
"2576",0,0,0,NA,1,1,0
"2577",1,0,0,NA,0,1,0
"2578",1,0,0,NA,1,1,1
"2579",0,0,0,NA,0,1,0
"2580",1,0,0,NA,0,1,0
"2581",0,1,0,NA,0,1,1
"2582",1,1,0,NA,0,1,1
"2583",0,0,0,NA,0,1,0
"2584",0,0,1,NA,1,1,1
"2585",0,0,0,NA,1,1,0
"2586",0,1,0,NA,1,1,1
"2587",0,0,0,NA,0,1,0
"2588",1,1,0,NA,1,1,1
"2589",1,0,0,NA,1,1,1
"2590",1,1,0,NA,0,1,1
"2591",1,1,1,NA,1,1,1
"2592",0,0,0,NA,0,1,1
"2593",1,0,1,NA,0,1,1
"2594",1,0,1,NA,0,1,0
"2595",0,0,0,NA,0,1,1
"2596",0,0,0,NA,1,1,1
"2597",1,0,0,NA,0,1,0
"2598",0,0,0,NA,1,1,1
"2599",0,0,0,NA,1,1,0
"2600",0,0,0,NA,0,1,0
"2601",0,0,0,NA,0,1,1
"2602",1,1,0,NA,0,1,1
"2603",1,1,0,NA,1,1,1
"2604",0,0,0,NA,0,1,0
"2605",1,1,0,NA,0,1,1
"2606",0,0,0,NA,1,1,1
"2607",0,1,0,NA,1,1,1
"2608",0,0,0,NA,0,1,0
"2609",0,0,0,NA,0,1,0
"2610",0,0,0,NA,0,1,0
"2611",0,0,0,NA,0,1,0
"2612",0,0,0,NA,0,1,0
"2613",0,0,1,NA,0,1,0
"2614",1,0,0,NA,1,1,1
"2615",1,1,0,NA,1,1,1
"2616",0,0,1,NA,0,1,0
"2617",1,0,0,NA,0,1,0
"2618",0,0,1,NA,0,1,0
"2619",0,0,0,NA,1,1,0
"2620",0,0,0,NA,1,1,0
"2621",1,1,0,NA,0,1,1
"2622",1,1,0,NA,1,1,1
"2623",1,0,0,NA,1,1,1
"2624",1,1,0,NA,1,1,1
"2625",0,0,0,NA,1,1,1
"2626",1,0,0,NA,1,1,1
"2627",0,0,0,NA,1,1,0
"2628",0,1,0,NA,0,1,1
"2629",1,1,0,NA,0,1,1
"2630",1,1,0,NA,1,1,1
"2631",0,1,0,NA,0,1,1
"2632",0,0,1,NA,1,1,0
"2633",0,1,0,NA,1,1,1
"2634",0,0,0,NA,0,1,0
"2635",0,0,1,NA,1,1,1
"2636",0,0,0,NA,0,1,0
"2637",0,1,0,NA,0,1,1
"2638",0,0,0,NA,1,1,0
"2639",1,0,1,NA,1,1,0
"2640",0,0,1,NA,0,1,1
"2641",1,1,0,NA,1,1,1
"2642",1,1,0,NA,0,1,1
"2643",1,1,0,NA,0,1,1
"2644",1,0,0,NA,1,1,0
"2645",0,0,0,NA,0,1,0
"2646",0,0,0,NA,0,1,0
"2647",1,1,0,NA,0,1,1
"2648",0,0,0,NA,0,0,0
"2649",1,1,0,NA,1,1,1
"2650",1,1,0,NA,1,1,1
"2651",0,0,1,NA,1,1,0
"2652",1,1,0,NA,1,1,1
"2653",0,1,0,NA,1,1,1
"2654",0,0,0,NA,0,0,0
"2655",0,0,1,NA,1,1,0
"2656",1,0,0,NA,0,1,1
"2657",1,0,0,NA,1,1,1
"2658",0,0,0,NA,0,1,0
"2659",0,0,0,NA,1,1,1
"2660",1,0,1,NA,1,1,0
"2661",0,1,0,NA,1,1,1
"2662",0,0,0,NA,1,1,1
"2663",0,0,1,NA,0,1,0
"2664",0,0,0,NA,0,1,0
"2665",0,1,0,NA,1,1,1
"2666",1,1,1,NA,1,1,1
"2667",1,0,1,NA,1,1,0
"2668",0,0,0,NA,1,1,0
"2669",0,0,1,NA,1,1,0
"2670",1,0,0,NA,1,1,1
"2671",0,0,1,NA,1,1,0
"2672",0,1,0,NA,1,1,1
"2673",1,0,0,NA,1,1,1
"2674",1,1,0,NA,1,1,1
"2675",1,1,0,NA,1,1,1
"2676",0,0,0,NA,0,1,0
"2677",0,0,0,NA,0,1,0
"2678",0,0,0,NA,1,1,0
"2679",0,0,1,NA,1,1,1
"2680",0,1,0,NA,0,1,1
"2681",1,0,0,NA,0,1,1
"2682",0,0,0,NA,0,1,0
"2683",0,0,0,NA,0,1,0
"2684",0,1,0,NA,0,1,1
"2685",1,0,0,NA,0,1,0
"2686",0,0,0,NA,1,1,0
"2687",1,0,0,NA,0,1,0
"2688",1,1,0,NA,1,1,1
"2689",1,0,0,NA,0,1,0
"2690",1,1,0,NA,0,1,1
"2691",0,1,1,NA,1,1,1
"2692",0,0,0,NA,0,1,0
"2693",1,0,0,NA,1,1,0
"2694",1,1,0,NA,1,1,1
"2695",0,0,0,NA,0,1,0
"2696",1,1,0,NA,0,1,1
"2697",0,1,0,NA,0,1,1
"2698",0,0,0,NA,0,1,0
"2699",1,1,0,NA,1,1,1
"2700",1,1,0,NA,1,1,1
"2701",1,0,0,NA,1,1,1
"2702",1,0,0,NA,1,1,1
"2703",0,0,0,NA,1,1,0
"2704",1,0,0,NA,1,1,0
"2705",0,1,0,NA,0,1,1
"2706",0,0,0,NA,1,1,0
"2707",1,0,0,NA,1,1,1
"2708",1,0,0,NA,0,1,0
"2709",0,0,0,NA,0,1,0
"2710",0,0,1,NA,0,1,0
"2711",1,0,0,NA,0,1,1
"2712",0,0,0,NA,0,1,0
"2713",0,0,0,NA,0,1,0
"2714",0,0,1,NA,1,1,0
"2715",0,0,1,NA,1,1,0
"2716",0,0,1,NA,0,1,0
"2717",1,1,0,NA,0,1,1
"2718",0,0,0,NA,1,1,0
"2719",0,0,0,NA,0,1,0
"2720",1,1,0,NA,1,1,1
"2721",1,1,0,NA,1,1,1
"2722",1,1,0,NA,1,1,1
"2723",1,1,0,NA,1,1,1
"2724",0,0,0,NA,0,1,0
"2725",0,1,0,NA,1,1,1
"2726",0,0,0,NA,1,1,1
"2727",0,0,0,NA,0,1,0
"2728",0,0,0,NA,0,1,1
"2729",0,0,0,NA,0,1,1
"2730",0,0,0,NA,0,1,1
"2731",0,0,0,NA,0,1,1
"2732",0,0,0,NA,1,1,1
"2733",1,0,0,NA,0,1,1
"2734",1,0,1,NA,0,1,0
"2735",0,0,1,NA,1,1,0
"2736",0,0,0,NA,1,1,0
"2737",0,1,1,NA,0,1,1
"2738",0,0,0,NA,0,1,0
"2739",0,0,1,NA,0,1,0
"2740",1,1,0,NA,1,1,1
"2741",0,0,1,NA,1,1,0
"2742",1,1,1,NA,0,1,1
"2743",1,0,0,NA,1,1,1
"2744",0,0,0,NA,0,1,0
"2745",1,1,0,NA,1,1,1
"2746",0,0,0,NA,0,1,0
"2747",1,1,0,NA,1,1,1
"2748",1,1,0,NA,1,1,1
"2749",1,1,0,NA,1,1,1
"2750",0,0,0,NA,0,1,0
"2751",1,1,0,NA,1,1,1
"2752",0,0,0,NA,0,0,0
"2753",0,0,0,NA,0,1,0
"2754",1,0,1,NA,0,1,1
"2755",0,1,0,NA,1,1,1
"2756",0,1,0,NA,1,1,1
"2757",0,1,0,NA,1,1,1
"2758",1,0,1,NA,1,1,1
"2759",0,0,0,NA,1,1,0
"2760",1,1,0,NA,1,1,1
"2761",1,1,0,NA,1,1,0
"2762",0,0,1,NA,1,1,1
"2763",0,1,0,NA,0,1,1
"2764",1,1,0,NA,1,1,1
"2765",1,0,1,NA,1,1,1
"2766",1,0,0,NA,1,1,1
"2767",0,0,0,NA,0,0,0
"2768",0,0,1,NA,1,1,0
"2769",0,1,0,NA,0,1,1
"2770",0,1,0,NA,1,1,1
"2771",0,0,0,NA,0,1,0
"2772",0,0,0,NA,0,1,0
"2773",0,0,0,NA,1,1,1
"2774",1,1,0,NA,0,1,1
"2775",0,0,1,NA,1,1,0
"2776",0,0,0,NA,0,1,1
"2777",0,1,0,NA,1,1,1
"2778",0,0,1,NA,0,1,0
"2779",0,1,0,NA,0,1,1
"2780",1,0,0,NA,0,1,0
"2781",0,0,0,NA,1,1,0
"2782",1,0,0,NA,0,0,0
"2783",0,0,0,NA,1,1,1
"2784",0,1,0,NA,0,1,1
"2785",1,1,0,NA,0,1,1
"2786",1,0,0,NA,0,0,0
"2787",0,0,0,NA,0,1,0
"2788",1,1,0,NA,1,1,1
"2789",0,0,0,NA,1,1,0
"2790",0,0,0,NA,1,1,1
"2791",1,1,0,NA,0,1,1
"2792",1,1,0,NA,0,1,1
"2793",1,0,0,NA,0,1,0
"2794",0,0,0,NA,0,0,0
"2795",0,0,0,NA,0,1,0
"2796",0,0,0,NA,1,1,0
"2797",0,0,0,NA,0,1,0
"2798",1,1,0,NA,1,1,1
"2799",1,1,0,NA,1,1,1
"2800",1,0,0,NA,0,0,0
"2801",0,0,0,NA,0,0,0
"2802",0,0,0,NA,1,1,0
"2803",0,1,0,NA,0,1,1
"2804",0,0,0,NA,1,1,0
"2805",0,1,1,NA,0,1,1
"2806",0,1,0,NA,0,1,1
"2807",1,1,0,NA,1,1,1
"2808",0,0,0,NA,0,1,0
"2809",0,0,1,NA,1,1,0
"2810",0,0,1,NA,0,1,0
"2811",0,0,0,NA,0,1,0
"2812",0,0,0,NA,1,1,1
"2813",0,1,0,NA,0,1,1
"2814",0,1,0,NA,0,1,1
"2815",0,1,0,NA,0,1,1
"2816",0,0,0,NA,0,1,1
"2817",0,0,1,NA,0,1,0
"2818",0,0,1,NA,1,1,0
"2819",0,1,0,NA,0,1,1
"2820",0,0,0,NA,0,1,0
"2821",0,0,1,NA,0,1,0
"2822",0,0,0,NA,0,1,1
"2823",0,0,0,NA,0,1,0
"2824",0,0,0,NA,0,1,0
"2825",1,0,0,NA,0,1,1
"2826",0,1,0,NA,1,1,1
"2827",0,1,0,NA,0,1,1
"2828",1,1,0,NA,1,1,1
"2829",0,0,0,NA,1,1,0
"2830",0,0,0,NA,1,1,1
"2831",0,0,1,NA,1,1,0
"2832",0,0,0,NA,1,1,0
"2833",1,1,0,NA,1,1,1
"2834",1,1,0,NA,0,1,1
"2835",0,1,1,NA,0,1,1
"2836",0,0,0,NA,1,1,0
"2837",1,1,0,NA,1,1,1
"2838",0,1,0,NA,1,1,1
"2839",0,1,0,NA,1,1,1
"2840",0,0,0,NA,1,1,1
"2841",1,0,0,NA,1,1,0
"2842",0,0,0,NA,1,1,1
"2843",0,0,1,NA,0,1,0
"2844",0,0,0,NA,0,1,1
"2845",1,0,0,NA,0,1,0
"2846",1,1,0,NA,0,1,1
"2847",1,1,0,NA,1,1,1
"2848",0,1,0,NA,0,1,1
"2849",0,1,0,NA,1,1,1
"2850",1,0,0,NA,1,1,0
"2851",0,1,0,NA,1,1,1
"2852",0,0,1,NA,1,1,0
"2853",1,0,1,NA,1,1,0
"2854",0,0,0,NA,1,1,0
"2855",1,0,0,NA,0,1,1
"2856",0,0,1,NA,0,1,0
"2857",1,1,0,NA,1,1,1
"2858",0,1,1,NA,1,1,1
"2859",0,0,0,NA,0,1,0
"2860",0,0,0,NA,1,1,1
"2861",0,0,0,NA,1,1,1
"2862",0,0,1,NA,0,1,0
"2863",0,0,0,NA,0,1,0
"2864",0,0,0,NA,1,1,0
"2865",1,1,0,NA,0,1,1
"2866",1,0,0,NA,1,1,1
"2867",1,1,0,NA,1,1,1
"2868",1,0,0,NA,0,1,1
"2869",1,1,0,NA,1,1,1
"2870",0,0,1,NA,1,1,0
"2871",0,0,1,NA,1,1,0
"2872",0,0,1,NA,0,1,0
"2873",1,0,1,NA,1,1,1
"2874",0,0,1,NA,1,1,0
"2875",0,1,0,NA,1,1,1
"2876",0,0,0,NA,0,1,1
"2877",0,0,0,NA,0,1,0
"2878",1,1,1,NA,1,1,1
"2879",1,1,0,NA,1,1,1
"2880",1,1,0,NA,0,1,1
"2881",1,1,0,NA,0,1,1
"2882",0,1,0,NA,0,1,1
"2883",0,0,0,NA,1,1,1
"2884",1,0,0,NA,0,1,0
"2885",0,0,0,NA,0,1,0
"2886",1,1,0,NA,1,1,1
"2887",1,1,0,NA,0,1,1
"2888",1,1,0,NA,0,1,1
"2889",1,1,1,NA,0,1,1
"2890",0,0,0,NA,0,1,0
"2891",0,0,1,NA,1,1,1
"2892",0,1,0,NA,0,1,1
"2893",0,1,0,NA,1,1,1
"2894",1,1,0,NA,0,1,1
"2895",1,1,0,NA,1,1,1
"2896",0,0,0,NA,1,1,1
"2897",0,0,0,NA,1,1,0
"2898",0,0,0,NA,1,1,0
"2899",1,0,0,NA,1,1,0
"2900",0,1,0,NA,1,1,1
"2901",0,0,0,NA,1,1,0
"2902",0,0,1,NA,1,1,0
"2903",0,0,0,NA,0,1,0
"2904",0,1,0,NA,1,1,1
"2905",1,1,0,NA,1,1,1
"2906",1,1,0,NA,1,1,1
"2907",1,0,0,NA,1,1,1
"2908",1,1,0,NA,0,1,1
"2909",1,1,0,NA,0,1,1
"2910",0,0,1,NA,0,1,0
"2911",0,0,0,NA,0,1,0
"2912",0,0,1,NA,1,1,0
"2913",0,0,0,NA,0,1,0
"2914",1,1,0,NA,1,1,1
"2915",0,0,0,NA,0,0,0
"2916",0,1,0,NA,1,1,1
"2917",0,1,1,NA,1,1,1
"2918",1,0,0,NA,1,1,1
"2919",1,1,0,NA,1,1,1
"2920",0,0,0,NA,0,1,1
"2921",0,0,0,NA,0,1,0
"2922",0,0,1,NA,1,1,0
"2923",0,0,0,NA,1,1,1
"2924",0,0,0,NA,1,1,1
"2925",1,1,0,NA,1,1,1
"2926",0,0,0,NA,0,0,0
"2927",1,1,1,NA,1,1,1
"2928",0,0,1,NA,0,1,1
"2929",1,0,0,NA,1,1,0
"2930",0,0,1,NA,1,1,0
"2931",1,1,0,NA,1,1,1
"2932",0,0,0,NA,0,1,0
"2933",0,0,0,NA,0,1,0
"2934",1,0,0,NA,1,1,1
"2935",1,0,1,NA,0,0,0
"2936",0,0,0,NA,0,1,0
"2937",1,1,0,NA,0,1,1
"2938",1,0,1,NA,0,1,1
"2939",1,0,0,NA,1,1,1
"2940",0,0,1,NA,1,1,0
"2941",0,0,1,NA,1,1,0
"2942",0,1,0,NA,0,1,1
"2943",1,1,0,NA,1,1,1
"2944",0,0,1,NA,0,1,0
"2945",0,0,0,NA,0,1,0
"2946",0,0,0,NA,0,1,0
"2947",0,0,1,NA,1,1,0
"2948",1,1,0,NA,1,1,1
"2949",1,0,1,NA,0,1,0
"2950",0,0,1,NA,1,1,1
"2951",0,0,0,NA,0,1,0
"2952",1,1,0,NA,0,1,1
"2953",0,0,1,NA,0,1,0
"2954",1,1,0,NA,0,1,1
"2955",0,0,0,NA,1,1,0
"2956",0,0,0,NA,0,1,0
"2957",1,0,1,NA,1,1,1
"2958",1,1,0,NA,1,1,1
"2959",0,0,1,NA,1,1,0
"2960",0,0,0,NA,1,1,1
"2961",0,0,0,NA,0,1,0
"2962",0,0,0,NA,0,1,0
"2963",1,1,0,NA,1,1,1
"2964",1,0,1,NA,1,1,0
"2965",0,1,0,NA,0,1,1
"2966",1,1,0,NA,1,1,1
"2967",1,1,0,NA,1,1,1
"2968",1,1,0,NA,1,1,1
"2969",1,0,1,NA,0,1,0
"2970",0,0,1,NA,0,1,0
"2971",1,1,0,NA,1,1,1
"2972",0,1,0,NA,1,1,1
"2973",1,1,0,NA,1,1,1
"2974",0,0,1,NA,1,1,0
"2975",1,1,0,NA,1,1,1
"2976",0,1,0,NA,1,1,1
"2977",1,0,0,NA,1,1,1
"2978",0,0,1,NA,0,1,0
"2979",0,0,0,NA,1,1,0
"2980",0,0,0,NA,1,1,0
"2981",0,0,1,NA,1,1,1
"2982",1,1,0,NA,1,1,1
"2983",1,1,0,NA,1,1,1
"2984",1,1,0,NA,1,1,1
"2985",0,0,0,NA,1,1,0
"2986",0,1,0,NA,0,1,0
"2987",1,0,1,NA,0,1,0
